#texp	MJD_bary		P_bary [ms]		P_bary_err[ms]
#9600	58379.485252473400	89.4008228861705	1.92E-07
600	58471.250143951700	89.4017873648965	5.89E-06
900	58483.215209880000	89.4019955740565	2.91E-06
4666	58488.165866852600	89.4019930848418	2.29E-07

